Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
396,,Sun Nov 07 10:36:31 EST 2021,OperatorRegistry.java,1636299391298,-73399,-73399,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
397,,Sun Nov 07 10:35:21 EST 2021,OperatorRegistry.java,1636299321887,70687,0,(I)6(R)1(I)17,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,0.0,0.0,0.0,0.014285714285714285,0.32857142857142857,0.0,[]
398,,Sun Nov 07 10:36:32 EST 2021,OperatorRegistry.java,1636299392574,3046,3046,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,[]
399,,Sun Nov 07 10:36:35 EST 2021,OperatorRegistry.java,1636299395682,3654,3654,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,[]
400,,Sun Nov 07 10:36:39 EST 2021,ListEvaluator.java,1636299399336,7801,7801,(I)17(D)1,0.9444444444444444,5.555555555555555,0.0,0.0,0.0,0.0,2.5714285714285716,0.0,0.14285714285714285,0.0,0.0,0.0,2.4285714285714284,0.0,[]
401,,Sun Nov 07 10:36:47 EST 2021,ListEvaluator.java,1636299407169,42281,0,(D)1(I)14(R)4(I)2,0.7619047619047619,4.761904761904762,0.0,0.0,0.0,0.0,0.5,0.0,0.023809523809523808,0.0,0.0,0.09523809523809523,0.38095238095238093,0.0,[]
402,,Sun Nov 07 10:37:30 EST 2021,ListEvaluator.java,1636299450047,14474,0,(R)1(I)5(F)2(D)2,0.5,20.0,0.0,20.0,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.35714285714285715,0.0,[]
403,,Sun Nov 07 10:37:44 EST 2021,ListEvaluator.java,1636299464521,20808,0,(D)2(I)1(R)6(I)6,0.4666666666666667,13.333333333333334,0.0,0.0,0.0,0.0,0.75,0.0,0.1,0.0,0.0,0.3,0.35,0.0,[]
404,,Sun Nov 07 10:38:05 EST 2021,ListEvaluator.java,1636299485429,77682,0,(I)5(D)1(F)2(I)3,0.7272727272727273,9.090909090909092,0.0,18.181818181818183,0.0,0.0,0.14285714285714285,0.0,0.012987012987012988,0.025974025974025976,0.0,0.0,0.1038961038961039,0.0,[]
405,,Sun Nov 07 10:39:23 EST 2021,ListEvaluator.java,1636299563209,120088,0,(D)1(I)1(D)1(F)2,0.2,40.0,0.0,40.0,0.0,0.0,0.041666666666666664,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.008333333333333333,0.0,[]
406,,Sun Nov 07 10:41:23 EST 2021,ListEvaluator.java,1636299683297,40453,0,(F)4(I)8(R)1(I)2,0.6666666666666666,0.0,0.0,26.666666666666668,0.0,0.0,0.375,0.0,0.0,0.1,0.0,0.025,0.25,0.0,[]
407,,Sun Nov 07 10:42:04 EST 2021,ListEvaluator.java,1636299724001,-240796,-240796,(I)16(R)1(I)1(R)1(I)2(R)1(I)2,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
408,,Sun Nov 07 10:39:21 EST 2021,ListEvaluator.java,1636299561571,167548,0,(I)3(R)1(I)2(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)5(R)2(I)4,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.1437125748502994,0.0,0.0,0.0,0.0,0.041916167664670656,0.10179640718562874,0.0,[]
409,,Sun Nov 07 10:42:09 EST 2021,ListEvaluator.java,1636299729159,3331,3331,(I)9(R)3(I)13,0.88,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.0,7.333333333333333,0.0,[]
410,,Sun Nov 07 10:42:12 EST 2021,ListEvaluator.java,1636299732768,33901,0,(F)4(I)2(F)2(I)4,0.5,0.0,0.0,50.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,[]
411,,Sun Nov 07 10:42:47 EST 2021,ListEvaluator.java,1636299767397,16586,0,(I)4(R)1(F)2(I)3(R)1,0.6363636363636364,0.0,0.0,18.181818181818183,0.0,0.0,0.6875,0.0,0.0,0.125,0.0,0.125,0.4375,0.0,[]
412,,Sun Nov 07 10:43:04 EST 2021,ListEvaluator.java,1636299784131,10515,0,(R)1(I)5(R)2(I)1(R)1(I)4(R)2(I)4,0.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6,1.4,0.0,[]
413,,Sun Nov 07 10:43:14 EST 2021,ListEvaluator.java,1636299794799,10503,0,(I)16,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,[]
414,,Sun Nov 07 10:43:25 EST 2021,ListEvaluator.java,1636299805425,20692,0,(I)15,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,[]
415,,Sun Nov 07 10:43:46 EST 2021,ListEvaluator.java,1636299826253,8541,8541,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,[]
416,,Sun Nov 07 10:43:54 EST 2021,ListEvaluator.java,1636299834962,22264,0,(I)2(R)2(I)1(R)1(I)12,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.13636363636363635,0.6818181818181818,0.0,[]
417,,Sun Nov 07 10:44:17 EST 2021,ListEvaluator.java,1636299857597,4975,4975,(I)4(R)2(I)9,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.5,3.25,0.0,[]
418,,Sun Nov 07 10:44:22 EST 2021,ListEvaluator.java,1636299862646,-27199,-27199,(I)23(R)1,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
419,,Sun Nov 07 10:43:55 EST 2021,ListEvaluator.java,1636299835729,45522,0,(I)1(R)1(I)4(R)1(I)4(R)1(I)3(R)3(I)6,0.75,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.4,0.0,[]
420,,Sun Nov 07 10:44:41 EST 2021,ListEvaluator.java,1636299881447,23145,0,(I)5(D)2,0.7142857142857143,28.57142857142857,0.0,0.0,0.0,0.0,0.30434782608695654,0.0,0.08695652173913043,0.0,0.0,0.0,0.21739130434782608,0.0,[]
421,,Sun Nov 07 10:45:04 EST 2021,QuoteEvaluator.java,1636299904592,177456,0,(D)1(F)4(I)2(F)4,0.18181818181818182,9.090909090909092,0.0,72.72727272727273,0.0,0.0,0.062146892655367235,0.0,0.005649717514124294,0.04519774011299435,0.0,0.0,0.011299435028248588,0.0,[]
422,,Sun Nov 07 10:48:02 EST 2021,QuoteEvaluator.java,1636300082057,5730,5730,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,[]
423,,Sun Nov 07 10:48:07 EST 2021,QuoteEvaluator.java,1636300087842,12534,0,(I)3(F)4(I)9(R)1,0.7058823529411765,0.0,0.0,23.52941176470588,0.0,0.0,1.4166666666666667,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,1.0,0.0,[]
424,,Sun Nov 07 10:48:20 EST 2021,QuoteEvaluator.java,1636300100790,12936,0,(I)5(R)1(I)9,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.08333333333333333,1.1666666666666667,0.0,[]
425,,Sun Nov 07 10:48:33 EST 2021,OperatorRegistry.java,1636300113876,-16161,-16161,(I)14(R)1(I)5,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
426,,Sun Nov 07 10:48:18 EST 2021,OperatorRegistry.java,1636300098016,27141,0,(I)3(R)1(I)1(R)1(I)17,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0.8518518518518519,0.0,0.0,0.0,0.0,0.07407407407407407,0.7777777777777778,0.0,[]
427,,Sun Nov 07 10:48:45 EST 2021,OperatorRegistry.java,1636300125212,2725,2725,(I)8(R)3(I)11,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.5,9.5,0.0,[]
428,,Sun Nov 07 10:48:48 EST 2021,OperatorRegistry.java,1636300128012,2281,2281,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,[]
429,,Sun Nov 07 10:48:51 EST 2021,OperatorRegistry.java,1636300131576,43156,0,(D)2(F)2(D)1(F)2,0.0,42.857142857142854,0.0,57.14285714285714,0.0,0.0,0.16279069767441862,0.0,0.06976744186046512,0.09302325581395349,0.0,0.0,0.0,0.0,[]
430,,Sun Nov 07 10:49:34 EST 2021,QuoteEvaluator.java,1636300174790,60292,0,(F)6(I)7,0.5384615384615384,0.0,0.0,46.15384615384615,0.0,0.0,0.21666666666666667,0.0,0.0,0.1,0.0,0.0,0.11666666666666667,0.0,[]
431,,Sun Nov 07 10:50:35 EST 2021,QuoteEvaluator.java,1636300235082,12598,0,(I)5(R)1(I)1(R)3(I)1(R)5(I)1(R)1(I)2,0.5,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,[]
432,,Sun Nov 07 10:50:47 EST 2021,QuoteEvaluator.java,1636300247737,6331,6331,(I)4(R)1(I)1(R)1(I)6(R)4(I)1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,[]
433,,Sun Nov 07 10:50:54 EST 2021,QuoteEvaluator.java,1636300254124,7283,7283,(I)7(R)1(I)8,0.9375,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,0.0,0.0,0.0,0.14285714285714285,2.142857142857143,0.0,[]
434,,Sun Nov 07 10:51:02 EST 2021,QuoteEvaluator.java,1636300262017,-612,-612,(I)4(R)1(I)1(R)3(I)1(R)2(I)1(R)1(I)2(R)1(I)3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
435,,Sun Nov 07 10:51:05 EST 2021,QuoteEvaluator.java,1636300265776,5712,5712,(I)18(R)2,0.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,3.6,0.0,[]
436,,Sun Nov 07 10:51:11 EST 2021,QuoteEvaluator.java,1636300271631,11479,0,(R)8(I)8(R)1(I)1,0.5,0.0,0.0,0.0,0.0,0.0,1.6363636363636365,0.0,0.0,0.0,0.0,0.8181818181818182,0.8181818181818182,0.0,[]
437,,Sun Nov 07 10:51:23 EST 2021,QuoteEvaluator.java,1636300283252,27488,0,(I)7(R)2(D)1(F)2(I)1,0.6153846153846154,7.6923076923076925,0.0,15.384615384615385,0.0,0.0,0.48148148148148145,0.0,0.037037037037037035,0.07407407407407407,0.0,0.07407407407407407,0.2962962962962963,0.0,[]
438,,Sun Nov 07 10:51:51 EST 2021,QuoteEvaluator.java,1636300311099,14384,0,(R)4(I)1(R)5(I)2(R)4(I)1,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,1.2142857142857142,0.0,0.0,0.0,0.0,0.9285714285714286,0.2857142857142857,0.0,[]
439,,Sun Nov 07 10:52:05 EST 2021,QuoteEvaluator.java,1636300325483,42905,0,(D)1(F)4(I)2(F)2(I)1(F)2,0.25,8.333333333333332,0.0,66.66666666666666,0.0,0.0,0.2857142857142857,0.0,0.023809523809523808,0.19047619047619047,0.0,0.0,0.07142857142857142,0.0,[]
440,,Sun Nov 07 10:52:55 EST 2021,Grader.java,1636300375390,41167,0,(F)2(I)1(D)1(F)1(D)3(F)1,0.1111111111111111,44.44444444444444,0.0,44.44444444444444,0.0,0.0,0.21951219512195122,0.0,0.0975609756097561,0.0975609756097561,0.0,0.0,0.024390243902439025,0.0,[]
441,,Sun Nov 07 10:53:36 EST 2021,OperatorRegistry.java,1636300416557,27055,0,(D)1(F)1(D)1(F)1(I)4(R)2(I)7,0.6470588235294118,11.76470588235294,0.0,11.76470588235294,0.0,0.0,0.6296296296296297,0.0,0.07407407407407407,0.07407407407407407,0.0,0.07407407407407407,0.4074074074074074,0.0,[]
442,,Sun Nov 07 10:54:03 EST 2021,OperatorRegistry.java,1636300443612,5251,5251,(I)9(R)2(I)6(R)4(I)2,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,1.2,3.4,0.0,[]
443,,Sun Nov 07 10:54:08 EST 2021,OperatorRegistry.java,1636300448869,30006,0,(I)2(D)1(F)4(I)6,0.6153846153846154,7.6923076923076925,0.0,30.76923076923077,0.0,0.0,0.43333333333333335,0.0,0.03333333333333333,0.13333333333333333,0.0,0.0,0.26666666666666666,0.0,[]
444,,Sun Nov 07 10:54:39 EST 2021,EvalOperator.java,1636300479133,-168038,-168038,(R)4(F)2(I)2(F)1(I)1(R)1(I)2(R)1(I)1(R)3,0.3333333333333333,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
445,,Sun Nov 07 10:51:58 EST 2021,EvalOperator.java,1636300318301,240081,0,(R)4(I)1(R)1(I)1(R)1(I)2(R)1(I)1(F)1(I)6,0.5789473684210527,0.0,0.0,5.263157894736842,0.0,0.0,0.07916666666666666,0.0,0.0,0.004166666666666667,0.0,0.029166666666666667,0.04583333333333333,0.0,[]
446,,Sun Nov 07 10:55:58 EST 2021,EvalOperator.java,1636300558427,3390,3390,(I)10(R)2(I)2(R)1(I)8,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,1.0,6.666666666666667,0.0,[]
447,,Sun Nov 07 10:56:01 EST 2021,EvalOperator.java,1636300561831,16971,0,(I)1(F)4(I)10,0.7333333333333333,0.0,0.0,26.666666666666668,0.0,0.0,0.9375,0.0,0.0,0.25,0.0,0.0,0.6875,0.0,[]
448,,Sun Nov 07 10:56:18 EST 2021,EvalOperator.java,1636300578802,5087,5087,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,[]
449,,Sun Nov 07 10:56:24 EST 2021,EvalOperator.java,1636300584049,54167,0,(I)1(F)4(I)8,0.6923076923076923,0.0,0.0,30.76923076923077,0.0,0.0,0.24074074074074073,0.0,0.0,0.07407407407407407,0.0,0.0,0.16666666666666666,0.0,[]
450,,Sun Nov 07 10:57:18 EST 2021,EvalOperator.java,1636300638314,4559,4559,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,4.75,0.0,[]
451,,Sun Nov 07 10:57:22 EST 2021,QuoteEvaluator.java,1636300642969,-99,-99,(I)2(R)1(I)1(R)1(I)2(R)1(I)17,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
452,,Sun Nov 07 10:57:25 EST 2021,EvalOperator.java,1636300645940,7837,7837,(I)1(F)2(I)12(R)1(F)1,0.7647058823529411,0.0,0.0,17.647058823529413,0.0,0.0,2.4285714285714284,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,1.8571428571428572,0.0,[]
453,,Sun Nov 07 10:57:45 EST 2021,EvalOperator.java,1636300665671,25751,0,(F)1(I)1(D)1(I)14,0.8823529411764706,5.88235294117647,0.0,5.88235294117647,0.0,0.0,0.68,0.0,0.04,0.04,0.0,0.0,0.6,0.0,[]
454,,Sun Nov 07 10:58:11 EST 2021,EvalOperator.java,1636300691479,4300,4300,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
455,,Sun Nov 07 10:58:15 EST 2021,EvalOperator.java,1636300695928,7316,7316,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,[]
456,,Sun Nov 07 10:58:23 EST 2021,OperatorRegistry.java,1636300703511,4457,4457,(R)1(I)12(R)1,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.5,3.0,0.0,[]
457,,Sun Nov 07 10:58:30 EST 2021,OperatorRegistry.java,1636300710125,-63137,-63137,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
458,,Sun Nov 07 10:57:31 EST 2021,OperatorRegistry.java,1636300651267,62512,0,(I)1(R)1(I)2(R)1(I)5(R)1(I)2(R)1(I)4,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.0,0.06451612903225806,0.22580645161290322,0.0,[]
459,,Sun Nov 07 10:58:34 EST 2021,OperatorRegistry.java,1636300714046,2591,2591,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
460,,Sun Nov 07 10:58:36 EST 2021,EvalOperator.java,1636300716689,32022,0,(I)9(F)4(I)4,0.7647058823529411,0.0,0.0,23.52941176470588,0.0,0.0,0.53125,0.0,0.0,0.125,0.0,0.0,0.40625,0.0,[]
461,,Sun Nov 07 10:59:08 EST 2021,EvalOperator.java,1636300748821,16931,0,(I)8(D)1,0.8888888888888888,11.11111111111111,0.0,0.0,0.0,0.0,0.5625,0.0,0.0625,0.0,0.0,0.0,0.5,0.0,[]
462,,Sun Nov 07 10:59:29 EST 2021,EvalOperator.java,1636300769742,32970,0,(I)7(D)1(F)2(I)1(F)1,0.6666666666666666,8.333333333333332,0.0,25.0,0.0,0.0,0.375,0.0,0.03125,0.09375,0.0,0.0,0.25,0.0,[]
463,,Sun Nov 07 11:00:04 EST 2021,EvalOperator.java,1636300804893,63419,0,(F)1(I)1(F)2(I)1(F)2(I)1(F)2(I)1(D)1(F)2,0.2857142857142857,7.142857142857142,0.0,64.28571428571429,0.0,0.0,0.2222222222222222,0.0,0.015873015873015872,0.14285714285714285,0.0,0.0,0.06349206349206349,0.0,[]
464,,Sun Nov 07 11:01:08 EST 2021,Grader.java,1636300868312,53968,0,(D)1(I)1(F)2(I)2(D)1(F)3,0.3,20.0,0.0,50.0,0.0,0.0,0.18867924528301888,0.0,0.03773584905660377,0.09433962264150944,0.0,0.0,0.05660377358490566,0.0,[]
465,,Sun Nov 07 11:02:02 EST 2021,OperatorRegistry.java,1636300922812,116721,0,(F)5(I)11,0.6875,0.0,0.0,31.25,0.0,0.0,0.13793103448275862,0.0,0.0,0.04310344827586207,0.0,0.0,0.09482758620689655,0.0,[]
466,,Sun Nov 07 11:03:59 EST 2021,OperatorRegistry.java,1636301039820,4070,4070,(I)2(R)8(I)14,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,[]
467,,Sun Nov 07 11:04:04 EST 2021,OperatorRegistry.java,1636301044100,24571,0,(I)14(F)2(D)1,0.8235294117647058,5.88235294117647,0.0,11.76470588235294,0.0,0.0,0.7083333333333334,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.5833333333333334,0.0,[]
468,,Sun Nov 07 11:04:29 EST 2021,OperatorRegistry.java,1636301069160,47243,0,(F)1(D)2(F)1(D)1(F)1(D)1(F)1(I)5,0.38461538461538464,30.76923076923077,0.0,30.76923076923077,0.0,0.0,0.2765957446808511,0.0,0.0851063829787234,0.0851063829787234,0.0,0.0,0.10638297872340426,0.0,[]
469,,Sun Nov 07 11:05:16 EST 2021,OperatorRegistry.java,1636301116404,10809,0,(I)11(R)10(I)1,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,1.0,1.2,0.0,[]
470,,Sun Nov 07 11:05:28 EST 2021,OperatorRegistry.java,1636301128346,5336,5336,(R)4(I)6,0.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,1.2,0.0,[]
471,,Sun Nov 07 11:05:33 EST 2021,OperatorRegistry.java,1636301133781,-385292,-385292,(I)4(D)1(F)2(I)6,0.7692307692307693,7.6923076923076925,0.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
472,,Sun Nov 07 10:59:08 EST 2021,OperatorRegistry.java,1636300748710,411447,0,(I)12(R)1(I)1(R)1(I)1(R)1(I)5,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0535279805352798,0.0,0.0,0.0,0.0,0.0072992700729927005,0.046228710462287104,0.0,[]
473,,Sun Nov 07 11:06:00 EST 2021,AndEvaluator.java,1636301160157,1872,1872,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
474,,Sun Nov 07 11:06:02 EST 2021,Grader.java,1636301162203,557359,0,(I)3(F)4(I)1(D)1(F)1,0.4,10.0,0.0,50.0,0.0,0.0,0.017953321364452424,0.0,0.0017953321364452424,0.008976660682226212,0.0,0.0,0.00718132854578097,0.0,[]
475,,Sun Nov 07 11:15:25 EST 2021,LoadEvaluator.java,1636301725543,43008,0,(F)1(I)3(R)5(I)4(R)1(I)2,0.5625,0.0,0.0,6.25,0.0,0.0,0.37209302325581395,0.0,0.0,0.023255813953488372,0.0,0.13953488372093023,0.20930232558139536,0.0,[]
476,,Sun Nov 07 11:16:08 EST 2021,LoadEvaluator.java,1636301768658,31003,0,(I)10(F)2(I)2(R)2(I)2,0.7777777777777778,0.0,0.0,11.11111111111111,0.0,0.0,0.5806451612903226,0.0,0.0,0.06451612903225806,0.0,0.06451612903225806,0.45161290322580644,0.0,[]
477,,Sun Nov 07 11:16:48 EST 2021,LoadEvaluator.java,1636301808520,16571,0,(F)2(I)6(D)1(F)1,0.6,10.0,0.0,30.0,0.0,0.0,0.625,0.0,0.0625,0.1875,0.0,0.0,0.375,0.0,[]
478,,Sun Nov 07 11:17:09 EST 2021,AndEvaluator.java,1636301829804,50320,0,(F)1(D)1(F)2,0.0,25.0,0.0,75.0,0.0,0.0,0.08,0.0,0.02,0.06,0.0,0.0,0.0,0.0,[]
479,,Sun Nov 07 11:18:01 EST 2021,AndEvaluator.java,1636301881534,24984,0,(I)1(F)2(I)10(R)3(I)2,0.7222222222222222,0.0,0.0,11.11111111111111,0.0,0.0,0.75,0.0,0.0,0.08333333333333333,0.0,0.125,0.5416666666666666,0.0,[]
480,,Sun Nov 07 11:18:26 EST 2021,AndEvaluator.java,1636301906684,1192,1192,(I)3(R)1(I)2(R)1(I)1(R)1(I)1(R)1(I)6(R)1(I)1(R)1(I)1,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,[]
481,,Sun Nov 07 11:18:28 EST 2021,AndEvaluator.java,1636301908760,3094,3094,(R)1(I)1(R)1(I)4(R)2(I)3(R)3(I)6(R)1(I)3,0.68,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,5.666666666666667,0.0,[]
482,,Sun Nov 07 11:18:31 EST 2021,AndEvaluator.java,1636301911935,7060,7060,(I)3(R)1(I)17,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.14285714285714285,2.857142857142857,0.0,[]
483,,Sun Nov 07 11:18:39 EST 2021,AndEvaluator.java,1636301919091,5160,5160,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,4.6,0.0,[]
484,,Sun Nov 07 11:18:44 EST 2021,AndEvaluator.java,1636301924316,3336,3336,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,[]
485,,Sun Nov 07 11:18:47 EST 2021,AndEvaluator.java,1636301927851,9996,9996,(I)10(R)2(I)3,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.2222222222222222,1.4444444444444444,0.0,[]
486,,Sun Nov 07 11:19:02 EST 2021,AndEvaluator.java,1636301942886,15156,0,(I)3(R)2(I)1(D)2,0.5,25.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.26666666666666666,0.0,[]
487,,Sun Nov 07 11:19:23 EST 2021,AndEvaluator.java,1636301963669,32819,0,(I)2(R)1(I)4(R)2(I)1(R)2(I)1(R)2,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.46875,0.0,0.0,0.0,0.0,0.21875,0.25,0.0,[]
488,,Sun Nov 07 11:19:56 EST 2021,AndEvaluator.java,1636301996490,35063,0,(D)1(F)2(I)2(R)2(D)1(I)1,0.3333333333333333,22.22222222222222,0.0,22.22222222222222,0.0,0.0,0.2571428571428571,0.0,0.05714285714285714,0.05714285714285714,0.0,0.05714285714285714,0.08571428571428572,0.0,[]
489,,Sun Nov 07 11:20:31 EST 2021,AndEvaluator.java,1636302031557,-96041,-96041,(I)13(R)9(I)1(R)1,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
490,,Sun Nov 07 11:18:55 EST 2021,AndEvaluator.java,1636301935984,109276,0,(I)4(R)2(I)2(R)4(I)1(R)5(I)4,0.5,0.0,0.0,0.0,0.0,0.0,0.2018348623853211,0.0,0.0,0.0,0.0,0.10091743119266056,0.10091743119266056,0.0,[]
491,,Sun Nov 07 11:20:45 EST 2021,AndEvaluator.java,1636302045320,15134,0,(I)4(R)1(I)13,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.06666666666666667,1.1333333333333333,0.0,[]
492,,Sun Nov 07 11:21:00 EST 2021,AndEvaluator.java,1636302060571,3401,3401,(I)11(R)3(I)11,0.88,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.0,7.333333333333333,0.0,[]
493,,Sun Nov 07 11:21:04 EST 2021,AndEvaluator.java,1636302064029,6233,6233,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,[]
494,,Sun Nov 07 11:21:10 EST 2021,AndEvaluator.java,1636302070545,6271,6271,(R)1(I)3(R)1(I)14,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.3333333333333333,2.8333333333333335,0.0,[]
495,,Sun Nov 07 11:21:16 EST 2021,AndEvaluator.java,1636302076972,3997,3997,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
496,,Sun Nov 07 11:21:21 EST 2021,AndEvaluator.java,1636302081197,-28644,-28644,(I)10(F)4(I)1(R)1(I)2,0.7222222222222222,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
